n_calib,K,rep,task_seed,method,interval_left,interval_right,interval_length,satisfies_picpi
3000,100,8,3361525777,Empirical mode,0.88,0.96,0.07999999999999996,True
3000,100,8,3361525777,Empirical mode,0.96,0.99,0.030000000000000027,True
3000,100,8,3361525777,Empirical mode,0.99,1.0,0.010000000000000009,True
3000,100,9,2885417728,Empirical mode,0.0,0.02,0.02,True
3000,100,9,2885417728,Empirical mode,0.02,0.05,0.030000000000000002,True
3000,100,9,2885417728,Empirical mode,0.05,0.1,0.05,True
3000,100,9,2885417728,Empirical mode,0.1,0.12,0.01999999999999999,True
3000,100,9,2885417728,Empirical mode,0.12,0.16,0.04000000000000001,True
3000,100,9,2885417728,Empirical mode,0.16,0.22,0.06,True
3000,100,9,2885417728,Empirical mode,0.22,0.3,0.07999999999999999,True
3000,100,9,2885417728,Empirical mode,0.3,0.35000000000000003,0.050000000000000044,True
3000,100,9,2885417728,Empirical mode,0.35000000000000003,0.37,0.019999999999999962,True
3000,100,9,2885417728,Empirical mode,0.37,0.4,0.030000000000000027,True
3000,100,9,2885417728,Empirical mode,0.4,0.43,0.02999999999999997,True
3000,100,9,2885417728,Empirical mode,0.43,0.46,0.030000000000000027,True
3000,100,9,2885417728,Empirical mode,0.46,0.5,0.03999999999999998,True
3000,100,9,2885417728,Empirical mode,0.5,0.54,0.040000000000000036,True
3000,100,9,2885417728,Empirical mode,0.54,0.59,0.04999999999999993,True
3000,100,9,2885417728,Empirical mode,0.59,0.61,0.020000000000000018,True
3000,100,9,2885417728,Empirical mode,0.61,0.7000000000000001,0.09000000000000008,True
3000,100,9,2885417728,Empirical mode,0.7000000000000001,0.73,0.029999999999999916,True
3000,100,9,2885417728,Empirical mode,0.73,0.77,0.040000000000000036,True
3000,100,9,2885417728,Empirical mode,0.77,0.8200000000000001,0.050000000000000044,True
3000,100,9,2885417728,Empirical mode,0.8200000000000001,0.84,0.019999999999999907,True
3000,100,9,2885417728,Empirical mode,0.84,0.93,0.09000000000000008,True
3000,100,9,2885417728,Empirical mode,0.93,0.9500000000000001,0.020000000000000018,True
3000,100,9,2885417728,Empirical mode,0.9500000000000001,0.98,0.029999999999999916,True
3000,100,9,2885417728,Empirical mode,0.98,1.0,0.020000000000000018,True
3000,100,10,615489732,Empirical mode,0.0,0.02,0.02,True
3000,100,10,615489732,Empirical mode,0.02,0.05,0.030000000000000002,True
3000,100,10,615489732,Empirical mode,0.05,0.1,0.05,True
3000,100,10,615489732,Empirical mode,0.1,0.19,0.09,True
3000,100,10,615489732,Empirical mode,0.19,0.23,0.04000000000000001,True
3000,100,10,615489732,Empirical mode,0.23,0.27,0.04000000000000001,True
3000,100,10,615489732,Empirical mode,0.27,0.37,0.09999999999999998,True
3000,100,10,615489732,Empirical mode,0.37,0.38,0.010000000000000009,False
3000,100,10,615489732,Empirical mode,0.38,0.42,0.03999999999999998,True
3000,100,10,615489732,Empirical mode,0.42,0.49,0.07,True
3000,100,10,615489732,Empirical mode,0.49,0.59,0.09999999999999998,True
3000,100,10,615489732,Empirical mode,0.59,0.63,0.040000000000000036,True
3000,100,10,615489732,Empirical mode,0.63,0.68,0.050000000000000044,True
3000,100,10,615489732,Empirical mode,0.68,0.71,0.029999999999999916,True
3000,100,10,615489732,Empirical mode,0.71,0.75,0.040000000000000036,True
3000,100,10,615489732,Empirical mode,0.75,0.79,0.040000000000000036,True
3000,100,10,615489732,Empirical mode,0.79,0.8300000000000001,0.040000000000000036,True
3000,100,10,615489732,Empirical mode,0.8300000000000001,0.88,0.04999999999999993,True
3000,100,10,615489732,Empirical mode,0.88,0.9,0.020000000000000018,True
3000,100,10,615489732,Empirical mode,0.9,0.9400000000000001,0.040000000000000036,True
3000,100,10,615489732,Empirical mode,0.9400000000000001,0.96,0.019999999999999907,True
3000,100,10,615489732,Empirical mode,0.96,0.99,0.030000000000000027,True
3000,100,10,615489732,Empirical mode,0.99,1.0,0.010000000000000009,True
3000,100,11,2137066242,Empirical mode,0.0,0.02,0.02,True
3000,100,11,2137066242,Empirical mode,0.02,0.07,0.05,True
3000,100,11,2137066242,Empirical mode,0.07,0.1,0.03,True
3000,100,11,2137066242,Empirical mode,0.1,0.14,0.04000000000000001,True
3000,100,11,2137066242,Empirical mode,0.14,0.21,0.06999999999999998,True
3000,100,11,2137066242,Empirical mode,0.21,0.28,0.07000000000000003,True
3000,100,11,2137066242,Empirical mode,0.28,0.33,0.04999999999999999,True
3000,100,11,2137066242,Empirical mode,0.33,0.38,0.04999999999999999,True
3000,100,11,2137066242,Empirical mode,0.38,0.42,0.03999999999999998,True
3000,100,11,2137066242,Empirical mode,0.42,0.44,0.020000000000000018,True
3000,100,11,2137066242,Empirical mode,0.44,0.54,0.10000000000000003,True
3000,100,11,2137066242,Empirical mode,0.54,0.5700000000000001,0.030000000000000027,True
3000,100,11,2137066242,Empirical mode,0.5700000000000001,0.66,0.08999999999999997,True
3000,100,11,2137066242,Empirical mode,0.66,0.72,0.05999999999999994,True
3000,100,11,2137066242,Empirical mode,0.72,0.8,0.08000000000000007,True
3000,100,11,2137066242,Empirical mode,0.8,0.84,0.039999999999999925,True
3000,100,11,2137066242,Empirical mode,0.84,0.86,0.020000000000000018,True
3000,100,11,2137066242,Empirical mode,0.86,0.91,0.050000000000000044,True
3000,100,11,2137066242,Empirical mode,0.91,0.93,0.020000000000000018,True
3000,100,11,2137066242,Empirical mode,0.93,0.97,0.039999999999999925,True
3000,100,11,2137066242,Empirical mode,0.97,0.99,0.020000000000000018,True
3000,100,11,2137066242,Empirical mode,0.99,1.0,0.010000000000000009,True
3000,100,12,3900029751,Empirical mode,0.0,0.02,0.02,True
3000,100,12,3900029751,Empirical mode,0.02,0.03,0.009999999999999998,True
3000,100,12,3900029751,Empirical mode,0.03,0.08,0.05,True
3000,100,12,3900029751,Empirical mode,0.08,0.12,0.039999999999999994,True
3000,100,12,3900029751,Empirical mode,0.12,0.14,0.020000000000000018,True
3000,100,12,3900029751,Empirical mode,0.14,0.15,0.009999999999999981,False
3000,100,12,3900029751,Empirical mode,0.15,0.19,0.04000000000000001,True
3000,100,12,3900029751,Empirical mode,0.19,0.24,0.04999999999999999,True
3000,100,12,3900029751,Empirical mode,0.24,0.31,0.07,True
3000,100,12,3900029751,Empirical mode,0.31,0.36,0.04999999999999999,True
3000,100,12,3900029751,Empirical mode,0.36,0.39,0.030000000000000027,True
3000,100,12,3900029751,Empirical mode,0.39,0.42,0.02999999999999997,True
3000,100,12,3900029751,Empirical mode,0.42,0.47000000000000003,0.050000000000000044,True
3000,100,12,3900029751,Empirical mode,0.47000000000000003,0.5700000000000001,0.10000000000000003,True
3000,100,12,3900029751,Empirical mode,0.5700000000000001,0.65,0.07999999999999996,True
3000,100,12,3900029751,Empirical mode,0.65,0.72,0.06999999999999995,True
3000,100,12,3900029751,Empirical mode,0.72,0.75,0.030000000000000027,True
3000,100,12,3900029751,Empirical mode,0.75,0.81,0.06000000000000005,True
3000,100,12,3900029751,Empirical mode,0.81,0.8300000000000001,0.020000000000000018,True
3000,100,12,3900029751,Empirical mode,0.8300000000000001,0.91,0.07999999999999996,True
3000,100,12,3900029751,Empirical mode,0.91,0.9500000000000001,0.040000000000000036,True
3000,100,12,3900029751,Empirical mode,0.9500000000000001,0.99,0.039999999999999925,True
3000,100,12,3900029751,Empirical mode,0.99,1.0,0.010000000000000009,True
3000,100,13,33719488,Empirical mode,0.0,0.03,0.03,True
3000,100,13,33719488,Empirical mode,0.03,0.07,0.04000000000000001,True
3000,100,13,33719488,Empirical mode,0.07,0.09,0.01999999999999999,True
3000,100,13,33719488,Empirical mode,0.09,0.11,0.020000000000000004,True
3000,100,13,33719488,Empirical mode,0.11,0.14,0.030000000000000013,True
3000,100,13,33719488,Empirical mode,0.14,0.16,0.01999999999999999,True
3000,100,13,33719488,Empirical mode,0.16,0.19,0.03,True
3000,100,13,33719488,Empirical mode,0.19,0.21,0.01999999999999999,False
3000,100,13,33719488,Empirical mode,0.21,0.25,0.04000000000000001,True
3000,100,13,33719488,Empirical mode,0.25,0.35000000000000003,0.10000000000000003,True
3000,100,13,33719488,Empirical mode,0.35000000000000003,0.41000000000000003,0.06,True
3000,100,13,33719488,Empirical mode,0.41000000000000003,0.45,0.03999999999999998,True
3000,100,13,33719488,Empirical mode,0.45,0.55,0.10000000000000003,True
3000,100,13,33719488,Empirical mode,0.55,0.58,0.029999999999999916,True
3000,100,13,33719488,Empirical mode,0.58,0.59,0.010000000000000009,True
3000,100,13,33719488,Empirical mode,0.59,0.63,0.040000000000000036,True
3000,100,13,33719488,Empirical mode,0.63,0.6900000000000001,0.06000000000000005,True
3000,100,13,33719488,Empirical mode,0.6900000000000001,0.74,0.04999999999999993,True
3000,100,13,33719488,Empirical mode,0.74,0.77,0.030000000000000027,True
3000,100,13,33719488,Empirical mode,0.77,0.8300000000000001,0.06000000000000005,True
3000,100,13,33719488,Empirical mode,0.8300000000000001,0.89,0.05999999999999994,True
3000,100,13,33719488,Empirical mode,0.89,0.91,0.020000000000000018,True
3000,100,13,33719488,Empirical mode,0.91,0.96,0.04999999999999993,True
3000,100,13,33719488,Empirical mode,0.96,0.99,0.030000000000000027,True
3000,100,13,33719488,Empirical mode,0.99,1.0,0.010000000000000009,True
3000,100,14,681445931,Empirical mode,0.0,0.02,0.02,True
3000,100,14,681445931,Empirical mode,0.02,0.05,0.030000000000000002,True
3000,100,14,681445931,Empirical mode,0.05,0.06,0.009999999999999995,False
3000,100,14,681445931,Empirical mode,0.06,0.12,0.06,True
3000,100,14,681445931,Empirical mode,0.12,0.19,0.07,True
3000,100,14,681445931,Empirical mode,0.19,0.21,0.01999999999999999,False
3000,100,14,681445931,Empirical mode,0.21,0.29,0.07999999999999999,True
3000,100,14,681445931,Empirical mode,0.29,0.45,0.16000000000000003,True
3000,100,14,681445931,Empirical mode,0.45,0.54,0.09000000000000002,True
3000,100,14,681445931,Empirical mode,0.54,0.61,0.06999999999999995,True
3000,100,14,681445931,Empirical mode,0.61,0.7000000000000001,0.09000000000000008,True
3000,100,14,681445931,Empirical mode,0.7000000000000001,0.77,0.06999999999999995,True
3000,100,14,681445931,Empirical mode,0.77,0.81,0.040000000000000036,True
3000,100,14,681445931,Empirical mode,0.81,0.8300000000000001,0.020000000000000018,True
3000,100,14,681445931,Empirical mode,0.8300000000000001,0.91,0.07999999999999996,True
3000,100,14,681445931,Empirical mode,0.91,0.93,0.020000000000000018,True
3000,100,14,681445931,Empirical mode,0.93,0.9500000000000001,0.020000000000000018,True
3000,100,14,681445931,Empirical mode,0.9500000000000001,0.99,0.039999999999999925,True
3000,100,14,681445931,Empirical mode,0.99,1.0,0.010000000000000009,True
3000,100,15,1470947468,Empirical mode,0.0,0.03,0.03,True
3000,100,15,1470947468,Empirical mode,0.03,0.06,0.03,True
3000,100,15,1470947468,Empirical mode,0.06,0.1,0.04000000000000001,True
3000,100,15,1470947468,Empirical mode,0.1,0.12,0.01999999999999999,True
3000,100,15,1470947468,Empirical mode,0.12,0.18,0.06,True
3000,100,15,1470947468,Empirical mode,0.18,0.21,0.03,True
3000,100,15,1470947468,Empirical mode,0.21,0.33,0.12000000000000002,True
3000,100,15,1470947468,Empirical mode,0.33,0.39,0.06,True
3000,100,15,1470947468,Empirical mode,0.39,0.43,0.03999999999999998,True
3000,100,15,1470947468,Empirical mode,0.43,0.45,0.020000000000000018,True
3000,100,15,1470947468,Empirical mode,0.45,0.47000000000000003,0.020000000000000018,True
3000,100,15,1470947468,Empirical mode,0.47000000000000003,0.51,0.03999999999999998,True
3000,100,15,1470947468,Empirical mode,0.51,0.55,0.040000000000000036,True
3000,100,15,1470947468,Empirical mode,0.55,0.59,0.039999999999999925,True
3000,100,15,1470947468,Empirical mode,0.59,0.66,0.07000000000000006,True
3000,100,15,1470947468,Empirical mode,0.66,0.6900000000000001,0.030000000000000027,True
3000,100,15,1470947468,Empirical mode,0.6900000000000001,0.7000000000000001,0.010000000000000009,True
3000,100,15,1470947468,Empirical mode,0.7000000000000001,0.75,0.04999999999999993,True
3000,100,15,1470947468,Empirical mode,0.75,0.79,0.040000000000000036,True
3000,100,15,1470947468,Empirical mode,0.79,0.86,0.06999999999999995,True
3000,100,15,1470947468,Empirical mode,0.86,0.9,0.040000000000000036,True
3000,100,15,1470947468,Empirical mode,0.9,0.9400000000000001,0.040000000000000036,True
3000,100,15,1470947468,Empirical mode,0.9400000000000001,0.99,0.04999999999999993,True
3000,100,15,1470947468,Empirical mode,0.99,1.0,0.010000000000000009,True
3000,100,16,1473068985,Empirical mode,0.0,0.02,0.02,True
3000,100,16,1473068985,Empirical mode,0.02,0.07,0.05,True
3000,100,16,1473068985,Empirical mode,0.07,0.1,0.03,True
3000,100,16,1473068985,Empirical mode,0.1,0.16,0.06,True
3000,100,16,1473068985,Empirical mode,0.16,0.21,0.04999999999999999,True
3000,100,16,1473068985,Empirical mode,0.21,0.24,0.03,True
3000,100,16,1473068985,Empirical mode,0.24,0.28,0.040000000000000036,True
3000,100,16,1473068985,Empirical mode,0.28,0.36,0.07999999999999996,True
3000,100,16,1473068985,Empirical mode,0.36,0.4,0.040000000000000036,True
3000,100,16,1473068985,Empirical mode,0.4,0.47000000000000003,0.07,True
3000,100,16,1473068985,Empirical mode,0.47000000000000003,0.56,0.09000000000000002,True
3000,100,16,1473068985,Empirical mode,0.56,0.63,0.06999999999999995,True
3000,100,16,1473068985,Empirical mode,0.63,0.65,0.020000000000000018,True
3000,100,16,1473068985,Empirical mode,0.65,0.74,0.08999999999999997,True
3000,100,16,1473068985,Empirical mode,0.74,0.81,0.07000000000000006,True
3000,100,16,1473068985,Empirical mode,0.81,0.85,0.039999999999999925,True
3000,100,16,1473068985,Empirical mode,0.85,0.88,0.030000000000000027,True
3000,100,16,1473068985,Empirical mode,0.88,0.9,0.020000000000000018,True
3000,100,16,1473068985,Empirical mode,0.9,0.9400000000000001,0.040000000000000036,True
3000,100,16,1473068985,Empirical mode,0.9400000000000001,0.99,0.04999999999999993,True
3000,100,16,1473068985,Empirical mode,0.99,1.0,0.010000000000000009,True
3000,100,17,2353995199,Empirical mode,0.0,0.03,0.03,True
3000,100,17,2353995199,Empirical mode,0.03,0.1,0.07,True
3000,100,17,2353995199,Empirical mode,0.1,0.12,0.01999999999999999,True
3000,100,17,2353995199,Empirical mode,0.12,0.14,0.020000000000000018,True
3000,100,17,2353995199,Empirical mode,0.14,0.2,0.06,True
3000,100,17,2353995199,Empirical mode,0.2,0.28,0.08000000000000002,True
3000,100,17,2353995199,Empirical mode,0.28,0.33,0.04999999999999999,True
3000,100,17,2353995199,Empirical mode,0.33,0.43,0.09999999999999998,True
3000,100,17,2353995199,Empirical mode,0.43,0.51,0.08000000000000002,True
3000,100,17,2353995199,Empirical mode,0.51,0.53,0.020000000000000018,True
3000,100,17,2353995199,Empirical mode,0.53,0.54,0.010000000000000009,True
3000,100,17,2353995199,Empirical mode,0.54,0.55,0.010000000000000009,True
3000,100,17,2353995199,Empirical mode,0.55,0.62,0.06999999999999995,True
3000,100,17,2353995199,Empirical mode,0.62,0.6900000000000001,0.07000000000000006,True
3000,100,17,2353995199,Empirical mode,0.6900000000000001,0.75,0.05999999999999994,True
3000,100,17,2353995199,Empirical mode,0.75,0.8200000000000001,0.07000000000000006,True
3000,100,17,2353995199,Empirical mode,0.8200000000000001,0.9,0.07999999999999996,True
3000,100,17,2353995199,Empirical mode,0.9,0.9400000000000001,0.040000000000000036,True
3000,100,17,2353995199,Empirical mode,0.9400000000000001,0.99,0.04999999999999993,True
3000,100,17,2353995199,Empirical mode,0.99,1.0,0.010000000000000009,True
3000,100,18,3689385189,Empirical mode,0.0,0.03,0.03,True
3000,100,18,3689385189,Empirical mode,0.03,0.05,0.020000000000000004,True
3000,100,18,3689385189,Empirical mode,0.05,0.06,0.009999999999999995,False
3000,100,18,3689385189,Empirical mode,0.06,0.08,0.020000000000000004,True
3000,100,18,3689385189,Empirical mode,0.08,0.12,0.039999999999999994,True
3000,100,18,3689385189,Empirical mode,0.12,0.2,0.08000000000000002,True
3000,100,18,3689385189,Empirical mode,0.2,0.22,0.01999999999999999,False
3000,100,18,3689385189,Empirical mode,0.22,0.29,0.06999999999999998,True
3000,100,18,3689385189,Empirical mode,0.29,0.33,0.040000000000000036,True
3000,100,18,3689385189,Empirical mode,0.33,0.48,0.14999999999999997,True
3000,100,18,3689385189,Empirical mode,0.48,0.5700000000000001,0.09000000000000008,True
3000,100,18,3689385189,Empirical mode,0.5700000000000001,0.61,0.039999999999999925,True
3000,100,18,3689385189,Empirical mode,0.61,0.64,0.030000000000000027,True
3000,100,18,3689385189,Empirical mode,0.64,0.7000000000000001,0.06000000000000005,True
3000,100,18,3689385189,Empirical mode,0.7000000000000001,0.78,0.07999999999999996,True
3000,100,18,3689385189,Empirical mode,0.78,0.8300000000000001,0.050000000000000044,True
3000,100,18,3689385189,Empirical mode,0.8300000000000001,0.9,0.06999999999999995,True
3000,100,18,3689385189,Empirical mode,0.9,0.91,0.010000000000000009,False
3000,100,18,3689385189,Empirical mode,0.91,0.9500000000000001,0.040000000000000036,True
3000,100,18,3689385189,Empirical mode,0.9500000000000001,0.97,0.019999999999999907,True
3000,100,18,3689385189,Empirical mode,0.97,1.0,0.030000000000000027,True
3000,100,19,2400458732,Empirical mode,0.0,0.02,0.02,True
3000,100,19,2400458732,Empirical mode,0.02,0.05,0.030000000000000002,True
3000,100,19,2400458732,Empirical mode,0.05,0.08,0.03,True
3000,100,19,2400458732,Empirical mode,0.08,0.09,0.009999999999999995,False
3000,100,19,2400458732,Empirical mode,0.09,0.11,0.020000000000000004,True
3000,100,19,2400458732,Empirical mode,0.11,0.14,0.030000000000000013,True
3000,100,19,2400458732,Empirical mode,0.14,0.15,0.009999999999999981,False
3000,100,19,2400458732,Empirical mode,0.15,0.17,0.020000000000000018,False
3000,100,19,2400458732,Empirical mode,0.17,0.24,0.06999999999999998,True
3000,100,19,2400458732,Empirical mode,0.24,0.31,0.07,True
3000,100,19,2400458732,Empirical mode,0.31,0.34,0.030000000000000027,True
3000,100,19,2400458732,Empirical mode,0.34,0.45,0.10999999999999999,True
3000,100,19,2400458732,Empirical mode,0.45,0.48,0.02999999999999997,True
3000,100,19,2400458732,Empirical mode,0.48,0.51,0.030000000000000027,True
3000,100,19,2400458732,Empirical mode,0.51,0.62,0.10999999999999999,True
3000,100,19,2400458732,Empirical mode,0.62,0.6900000000000001,0.07000000000000006,True
3000,100,19,2400458732,Empirical mode,0.6900000000000001,0.73,0.039999999999999925,True
3000,100,19,2400458732,Empirical mode,0.73,0.74,0.010000000000000009,True
3000,100,19,2400458732,Empirical mode,0.74,0.8200000000000001,0.08000000000000007,True
3000,100,19,2400458732,Empirical mode,0.8200000000000001,0.9,0.07999999999999996,True
3000,100,19,2400458732,Empirical mode,0.9,0.9500000000000001,0.050000000000000044,True
3000,100,19,2400458732,Empirical mode,0.9500000000000001,1.0,0.04999999999999993,True
3000,100,20,833671054,Empirical mode,0.0,0.04,0.04,True
3000,100,20,833671054,Empirical mode,0.04,0.08,0.04,True
3000,100,20,833671054,Empirical mode,0.08,0.11,0.03,True
3000,100,20,833671054,Empirical mode,0.11,0.19,0.08,True
3000,100,20,833671054,Empirical mode,0.19,0.22,0.03,True
3000,100,20,833671054,Empirical mode,0.22,0.24,0.01999999999999999,False
3000,100,20,833671054,Empirical mode,0.24,0.28,0.040000000000000036,True
3000,100,20,833671054,Empirical mode,0.28,0.34,0.06,True
3000,100,20,833671054,Empirical mode,0.34,0.42,0.07999999999999996,True
3000,100,20,833671054,Empirical mode,0.42,0.43,0.010000000000000009,False
3000,100,20,833671054,Empirical mode,0.43,0.46,0.030000000000000027,True
3000,100,20,833671054,Empirical mode,0.46,0.49,0.02999999999999997,True
3000,100,20,833671054,Empirical mode,0.49,0.58,0.08999999999999997,True
3000,100,20,833671054,Empirical mode,0.58,0.6900000000000001,0.1100000000000001,True
3000,100,20,833671054,Empirical mode,0.6900000000000001,0.8,0.10999999999999999,True
3000,100,20,833671054,Empirical mode,0.8,0.84,0.039999999999999925,True
3000,100,20,833671054,Empirical mode,0.84,0.87,0.030000000000000027,True
3000,100,20,833671054,Empirical mode,0.87,0.9,0.030000000000000027,True
3000,100,20,833671054,Empirical mode,0.9,0.93,0.030000000000000027,True
3000,100,20,833671054,Empirical mode,0.93,0.9500000000000001,0.020000000000000018,True
3000,100,20,833671054,Empirical mode,0.9500000000000001,1.0,0.04999999999999993,True
3000,100,21,18848389,Empirical mode,0.0,0.03,0.03,True
3000,100,21,18848389,Empirical mode,0.03,0.05,0.020000000000000004,True
3000,100,21,18848389,Empirical mode,0.05,0.08,0.03,True
3000,100,21,18848389,Empirical mode,0.08,0.12,0.039999999999999994,True
3000,100,21,18848389,Empirical mode,0.12,0.22,0.1,True
3000,100,21,18848389,Empirical mode,0.22,0.34,0.12000000000000002,True
3000,100,21,18848389,Empirical mode,0.34,0.38,0.03999999999999998,True
3000,100,21,18848389,Empirical mode,0.38,0.43,0.04999999999999999,True
3000,100,21,18848389,Empirical mode,0.43,0.48,0.04999999999999999,True
3000,100,21,18848389,Empirical mode,0.48,0.54,0.06000000000000005,True
3000,100,21,18848389,Empirical mode,0.54,0.6,0.05999999999999994,True
3000,100,21,18848389,Empirical mode,0.6,0.7000000000000001,0.10000000000000009,True
3000,100,21,18848389,Empirical mode,0.7000000000000001,0.74,0.039999999999999925,True
3000,100,21,18848389,Empirical mode,0.74,0.75,0.010000000000000009,True
3000,100,21,18848389,Empirical mode,0.75,0.77,0.020000000000000018,True
3000,100,21,18848389,Empirical mode,0.77,0.81,0.040000000000000036,True
3000,100,21,18848389,Empirical mode,0.81,0.85,0.039999999999999925,True
3000,100,21,18848389,Empirical mode,0.85,0.89,0.040000000000000036,True
3000,100,21,18848389,Empirical mode,0.89,0.9400000000000001,0.050000000000000044,True
3000,100,21,18848389,Empirical mode,0.9400000000000001,0.97,0.029999999999999916,True
3000,100,21,18848389,Empirical mode,0.97,1.0,0.030000000000000027,True
3000,100,22,1178276956,Empirical mode,0.0,0.03,0.03,True
3000,100,22,1178276956,Empirical mode,0.03,0.08,0.05,True
3000,100,22,1178276956,Empirical mode,0.08,0.11,0.03,True
3000,100,22,1178276956,Empirical mode,0.11,0.14,0.030000000000000013,True
3000,100,22,1178276956,Empirical mode,0.14,0.2,0.06,True
3000,100,22,1178276956,Empirical mode,0.2,0.25,0.04999999999999999,True
3000,100,22,1178276956,Empirical mode,0.25,0.29,0.03999999999999998,True
3000,100,22,1178276956,Empirical mode,0.29,0.36,0.07,True
3000,100,22,1178276956,Empirical mode,0.36,0.48,0.12,True
3000,100,22,1178276956,Empirical mode,0.48,0.54,0.06000000000000005,True
3000,100,22,1178276956,Empirical mode,0.54,0.65,0.10999999999999999,True
3000,100,22,1178276956,Empirical mode,0.65,0.68,0.030000000000000027,True
3000,100,22,1178276956,Empirical mode,0.68,0.7000000000000001,0.020000000000000018,True
3000,100,22,1178276956,Empirical mode,0.7000000000000001,0.76,0.05999999999999994,True
3000,100,22,1178276956,Empirical mode,0.76,0.8200000000000001,0.06000000000000005,True
3000,100,22,1178276956,Empirical mode,0.8200000000000001,0.85,0.029999999999999916,True
3000,100,22,1178276956,Empirical mode,0.85,0.92,0.07000000000000006,True
3000,100,22,1178276956,Empirical mode,0.92,0.97,0.04999999999999993,True
3000,100,22,1178276956,Empirical mode,0.97,1.0,0.030000000000000027,True
3000,100,23,2512655086,Empirical mode,0.0,0.02,0.02,True
3000,100,23,2512655086,Empirical mode,0.02,0.06,0.039999999999999994,True
3000,100,23,2512655086,Empirical mode,0.06,0.12,0.06,True
3000,100,23,2512655086,Empirical mode,0.12,0.13,0.010000000000000009,False
3000,100,23,2512655086,Empirical mode,0.13,0.2,0.07,True
3000,100,23,2512655086,Empirical mode,0.2,0.24,0.03999999999999998,True
3000,100,23,2512655086,Empirical mode,0.24,0.3,0.06,True
3000,100,23,2512655086,Empirical mode,0.3,0.37,0.07,True
3000,100,23,2512655086,Empirical mode,0.37,0.41000000000000003,0.040000000000000036,True
3000,100,23,2512655086,Empirical mode,0.41000000000000003,0.5,0.08999999999999997,True
3000,100,23,2512655086,Empirical mode,0.5,0.54,0.040000000000000036,True
3000,100,23,2512655086,Empirical mode,0.54,0.62,0.07999999999999996,True
3000,100,23,2512655086,Empirical mode,0.62,0.7000000000000001,0.08000000000000007,True
3000,100,23,2512655086,Empirical mode,0.7000000000000001,0.78,0.07999999999999996,True
3000,100,23,2512655086,Empirical mode,0.78,0.8200000000000001,0.040000000000000036,True
3000,100,23,2512655086,Empirical mode,0.8200000000000001,0.84,0.019999999999999907,True
3000,100,23,2512655086,Empirical mode,0.84,0.88,0.040000000000000036,True
3000,100,23,2512655086,Empirical mode,0.88,0.92,0.040000000000000036,True
3000,100,23,2512655086,Empirical mode,0.92,0.99,0.06999999999999995,True
3000,100,23,2512655086,Empirical mode,0.99,1.0,0.010000000000000009,True
3000,100,24,2286120797,Empirical mode,0.0,0.03,0.03,True
3000,100,24,2286120797,Empirical mode,0.03,0.09,0.06,True
3000,100,24,2286120797,Empirical mode,0.09,0.11,0.020000000000000004,True
3000,100,24,2286120797,Empirical mode,0.11,0.15,0.039999999999999994,True
3000,100,24,2286120797,Empirical mode,0.15,0.19,0.04000000000000001,True
3000,100,24,2286120797,Empirical mode,0.19,0.23,0.04000000000000001,True
3000,100,24,2286120797,Empirical mode,0.23,0.27,0.04000000000000001,True
3000,100,24,2286120797,Empirical mode,0.27,0.32,0.04999999999999999,True
3000,100,24,2286120797,Empirical mode,0.32,0.37,0.04999999999999999,True
3000,100,24,2286120797,Empirical mode,0.37,0.43,0.06,True
3000,100,24,2286120797,Empirical mode,0.43,0.46,0.030000000000000027,True
3000,100,24,2286120797,Empirical mode,0.46,0.54,0.08000000000000002,True
3000,100,24,2286120797,Empirical mode,0.54,0.65,0.10999999999999999,True
3000,100,24,2286120797,Empirical mode,0.65,0.6900000000000001,0.040000000000000036,True
3000,100,24,2286120797,Empirical mode,0.6900000000000001,0.74,0.04999999999999993,True
3000,100,24,2286120797,Empirical mode,0.74,0.79,0.050000000000000044,True
3000,100,24,2286120797,Empirical mode,0.79,0.81,0.020000000000000018,True
3000,100,24,2286120797,Empirical mode,0.81,0.85,0.039999999999999925,True
3000,100,24,2286120797,Empirical mode,0.85,0.9,0.050000000000000044,True
3000,100,24,2286120797,Empirical mode,0.9,0.93,0.030000000000000027,True
3000,100,24,2286120797,Empirical mode,0.93,0.97,0.039999999999999925,True
3000,100,24,2286120797,Empirical mode,0.97,1.0,0.030000000000000027,True
3000,100,25,3546653262,Empirical mode,0.0,0.04,0.04,True
3000,100,25,3546653262,Empirical mode,0.04,0.07,0.030000000000000006,True
3000,100,25,3546653262,Empirical mode,0.07,0.13,0.06,True
3000,100,25,3546653262,Empirical mode,0.13,0.15,0.01999999999999999,True
3000,100,25,3546653262,Empirical mode,0.15,0.2,0.05000000000000002,True
3000,100,25,3546653262,Empirical mode,0.2,0.23,0.03,True
3000,100,25,3546653262,Empirical mode,0.23,0.29,0.05999999999999997,True
3000,100,25,3546653262,Empirical mode,0.29,0.36,0.07,True
3000,100,25,3546653262,Empirical mode,0.36,0.44,0.08000000000000002,True
3000,100,25,3546653262,Empirical mode,0.44,0.46,0.020000000000000018,True
3000,100,25,3546653262,Empirical mode,0.46,0.55,0.09000000000000002,True
3000,100,25,3546653262,Empirical mode,0.55,0.68,0.13,True
3000,100,25,3546653262,Empirical mode,0.68,0.74,0.05999999999999994,True
3000,100,25,3546653262,Empirical mode,0.74,0.78,0.040000000000000036,True
3000,100,25,3546653262,Empirical mode,0.78,0.8200000000000001,0.040000000000000036,True
